    295,   14.1421356,   14.1421356,           2.
    296,   14.1421356,   14.1421356,           4.
    297,   14.1421356,   14.1421356,           6.
    298,   14.1421356,   14.1421356,           8.
    299,   14.1421356,   14.1421356,          10.
    300,   14.1421356,   14.1421356,          12.
    301,   14.1421356,   14.1421356,          14.
    302,   14.1421356,   14.1421356,          16.
    303,   14.1421356,   14.1421356,          18.
    304,   14.1421356,   14.1421356,          20.
    305,   14.1421356,   14.1421356,          22.
    306,   14.1421356,   14.1421356,          24.
    307,   14.1421356,   14.1421356,          26.
    308,   14.1421356,   14.1421356,          28.
    309,   14.1421356,   14.1421356,          30.
    310,   14.1421356,   14.1421356,          32.
    311,   14.1421356,   14.1421356,          34.
    312,   14.1421356,   14.1421356,          36.
    313,   14.1421356,   14.1421356,          38.
    314,   16.6293926,   11.1114044,           2.
    315,   16.6293926,   11.1114044,           4.
    316,   16.6293926,   11.1114044,           6.
    317,   16.6293926,   11.1114044,           8.
    318,   16.6293926,   11.1114044,          10.
    319,   16.6293926,   11.1114044,          12.
    320,   16.6293926,   11.1114044,          14.
    321,   16.6293926,   11.1114044,          16.
    322,   16.6293926,   11.1114044,          18.
    323,   16.6293926,   11.1114044,          20.
    324,   16.6293926,   11.1114044,          22.
    325,   16.6293926,   11.1114044,          24.
    326,   16.6293926,   11.1114044,          26.
    327,   16.6293926,   11.1114044,          28.
    328,   16.6293926,   11.1114044,          30.
    329,   16.6293926,   11.1114044,          32.
    330,   16.6293926,   11.1114044,          34.
    331,   16.6293926,   11.1114044,          36.
    332,   16.6293926,   11.1114044,          38.
    333,   18.4775906,   7.65366888,           2.
    334,   18.4775906,   7.65366888,           4.
    335,   18.4775906,   7.65366888,           6.
    336,   18.4775906,   7.65366888,           8.
    337,   18.4775906,   7.65366888,          10.
    338,   18.4775906,   7.65366888,          12.
    339,   18.4775906,   7.65366888,          14.
    340,   18.4775906,   7.65366888,          16.
    341,   18.4775906,   7.65366888,          18.
    342,   18.4775906,   7.65366888,          20.
    343,   18.4775906,   7.65366888,          22.
    344,   18.4775906,   7.65366888,          24.
    345,   18.4775906,   7.65366888,          26.
    346,   18.4775906,   7.65366888,          28.
    347,   18.4775906,   7.65366888,          30.
    348,   18.4775906,   7.65366888,          32.
    349,   18.4775906,   7.65366888,          34.
    350,   18.4775906,   7.65366888,          36.
    351,   18.4775906,   7.65366888,          38.
    352,   19.6157055,   3.90180635,           2.
    353,   19.6157055,   3.90180635,           4.
    354,   19.6157055,   3.90180635,           6.
    355,   19.6157055,   3.90180635,           8.
    356,   19.6157055,   3.90180635,          10.
    357,   19.6157055,   3.90180635,          12.
    358,   19.6157055,   3.90180635,          14.
    359,   19.6157055,   3.90180635,          16.
    360,   19.6157055,   3.90180635,          18.
    361,   19.6157055,   3.90180635,          20.
    362,   19.6157055,   3.90180635,          22.
    363,   19.6157055,   3.90180635,          24.
    364,   19.6157055,   3.90180635,          26.
    365,   19.6157055,   3.90180635,          28.
    366,   19.6157055,   3.90180635,          30.
    367,   19.6157055,   3.90180635,          32.
    368,   19.6157055,   3.90180635,          34.
    369,   19.6157055,   3.90180635,          36.
    370,   19.6157055,   3.90180635,          38.
    371,   4.02628469,  -15.9227142,           0.
    372,   3.08786225,  -12.7489672,           0.
    373,   2.81208348,  -9.90794468,           0.
    374,   2.70229626,  -6.96977472,           0.
    375,   2.62528729,  -3.86758351,           0.
    376,   15.8790216,  -4.02867794,           0.
    377,   12.6940298,   -3.0762589,           0.
    378,   9.89791203,  -2.77212048,           0.
    379,   7.13819838,  -2.61032319,           0.
    380,   4.75939274,   -2.3507905,           0.
    381,   5.41433382,  -8.32726955,           0.
    382,   5.81113052,  -11.1592512,           0.
    383,   8.42258263,  -5.14724731,           0.
    384,   11.0478172,  -5.61050129,           0.
    385,   5.49641514,   -5.2037797,           0.
    386,   13.4463024,  -5.92912054,           0.
    387,   5.96926785,  -13.6427174,           0.
    388,   12.2154198,  -9.26286316,           0.
    389,   9.30635357,  -12.8268509,           0.
    390,   8.27668095,  -9.35307693,           0.
    391,   9.47506237,  -7.30543137,           0.
    392,   7.41701508,  -7.06736135,           0.
    393,    15.329545,  -7.59714699,           0.
    394,   7.61339617,  -15.4998531,           0.
    395,  -13.0754223,  -2.80410004,           0.
    396,  -16.2155972,  -3.30053401,           0.
    397,  -2.61752582,  -3.87999368,           0.
    398,  -4.02660656,  -15.9394407,           0.
    399,  -3.08692861,  -12.7708426,           0.
    400,  -2.81026602,  -9.93046188,           0.
    401,  -2.71041155,  -6.98162031,           0.
    402,  -7.20621061,  -2.59931278,           0.
    403,   -10.125598,  -2.66882801,           0.
    404,  -4.77706766,  -2.35560322,           0.
    405,  -11.8422232,  -5.31847191,           0.
    406,  -5.48093367,  -8.44444084,           0.
    407,  -8.79123592,  -5.16603899,           0.
    408,  -5.60322762,   -5.2544241,           0.
    409,   -5.8425355,  -11.3014374,           0.
    410,  -5.96817827,   -13.745039,           0.
    411,  -14.7272873,  -5.41688442,           0.
    412,  -9.31764317,  -13.1296682,           0.
    413,  -12.1656141,  -10.6600237,           0.
    414,  -7.75086117,  -7.28683758,           0.
    415,  -8.50026512,  -9.76322651,           0.
    416,  -10.5126343,   -7.7003746,           0.
    417,  -7.61549997,  -15.5842266,           0.
    418,   -14.059124,  -7.97680473,           0.
    419,  -3.90180635,   19.6157055,          38.
    420,  -3.90180635,   19.6157055,          36.
    421,  -3.90180635,   19.6157055,          34.
    422,  -3.90180635,   19.6157055,          32.
    423,  -3.90180635,   19.6157055,          30.
    424,  -3.90180635,   19.6157055,          28.
    425,  -3.90180635,   19.6157055,          26.
    426,  -3.90180635,   19.6157055,          24.
    427,  -3.90180635,   19.6157055,          22.
    428,  -3.90180635,   19.6157055,          20.
    429,  -3.90180635,   19.6157055,          18.
    430,  -3.90180635,   19.6157055,          16.
    431,  -3.90180635,   19.6157055,          14.
    432,  -3.90180635,   19.6157055,          12.
    433,  -3.90180635,   19.6157055,          10.
    434,  -3.90180635,   19.6157055,           8.
    435,  -3.90180635,   19.6157055,           6.
    436,  -3.90180635,   19.6157055,           4.
    437,  -3.90180635,   19.6157055,           2.
    438,  -7.65366888,   18.4775906,          38.
    439,  -7.65366888,   18.4775906,          36.
    440,  -7.65366888,   18.4775906,          34.
    441,  -7.65366888,   18.4775906,          32.
    442,  -7.65366888,   18.4775906,          30.
    443,  -7.65366888,   18.4775906,          28.
    444,  -7.65366888,   18.4775906,          26.
    445,  -7.65366888,   18.4775906,          24.
    446,  -7.65366888,   18.4775906,          22.
    447,  -7.65366888,   18.4775906,          20.
    448,  -7.65366888,   18.4775906,          18.
    449,  -7.65366888,   18.4775906,          16.
    450,  -7.65366888,   18.4775906,          14.
    451,  -7.65366888,   18.4775906,          12.
    452,  -7.65366888,   18.4775906,          10.
    453,  -7.65366888,   18.4775906,           8.
    454,  -7.65366888,   18.4775906,           6.
    455,  -7.65366888,   18.4775906,           4.
    456,  -7.65366888,   18.4775906,           2.
    457,  -11.1114044,   16.6293926,          38.
    458,  -11.1114044,   16.6293926,          36.
    459,  -11.1114044,   16.6293926,          34.
    460,  -11.1114044,   16.6293926,          32.
    461,  -11.1114044,   16.6293926,          30.
    462,  -11.1114044,   16.6293926,          28.
    463,  -11.1114044,   16.6293926,          26.
    464,  -11.1114044,   16.6293926,          24.
    465,  -11.1114044,   16.6293926,          22.
    466,  -11.1114044,   16.6293926,          20.
    467,  -11.1114044,   16.6293926,          18.
    468,  -11.1114044,   16.6293926,          16.
    469,  -11.1114044,   16.6293926,          14.
    470,  -11.1114044,   16.6293926,          12.
    471,  -11.1114044,   16.6293926,          10.
    472,  -11.1114044,   16.6293926,           8.
    473,  -11.1114044,   16.6293926,           6.
    474,  -11.1114044,   16.6293926,           4.
    475,  -11.1114044,   16.6293926,           2.
    476,  -14.1421356,   14.1421356,          38.
    477,  -14.1421356,   14.1421356,          36.
    478,  -14.1421356,   14.1421356,          34.
    479,  -14.1421356,   14.1421356,          32.
    480,  -14.1421356,   14.1421356,          30.
    481,  -14.1421356,   14.1421356,          28.
    482,  -14.1421356,   14.1421356,          26.
    483,  -14.1421356,   14.1421356,          24.
    484,  -14.1421356,   14.1421356,          22.
    485,  -14.1421356,   14.1421356,          20.
    486,  -14.1421356,   14.1421356,          18.
    487,  -14.1421356,   14.1421356,          16.
    488,  -14.1421356,   14.1421356,          14.
    489,  -14.1421356,   14.1421356,          12.
    490,  -14.1421356,   14.1421356,          10.
    491,  -14.1421356,   14.1421356,           8.
    492,  -14.1421356,   14.1421356,           6.
